time,instrument,price,quantity,bid1_price,bid3_price,ask1_price,ask3_price,above_ask3,below_bid3
826973,ETFB,9370,10,9257.0,9255.0,9259.0,9261.0,True,False
827182,ETFB,9355,5,9369.0,9367.0,9370.0,9373.0,False,True
827234,ETFB,9353,10,9369.0,9367.0,9370.0,9373.0,False,True
827689,ETFB,9336,10,9351.0,9349.0,9353.0,9355.0,False,True
827690,ETFB,9336,10,9351.0,9349.0,9353.0,9355.0,False,True
885364,ETFB,9114,5,9334.0,9332.0,9337.0,9339.0,False,True
885398,ETFB,9114,5,9334.0,9332.0,9337.0,9339.0,False,True
885399,ETFB,9114,5,9334.0,9332.0,9337.0,9339.0,False,True
885562,ETFB,9107,10,9113.0,9111.0,9116.0,9118.0,False,True
885562,ETFB,9104,10,9113.0,9111.0,9116.0,9118.0,False,True
885562,ETFB,9103,6,9113.0,9111.0,9116.0,9118.0,False,True
885562,ETFB,9103,4,9113.0,9111.0,9116.0,9118.0,False,True
885562,ETFB,9103,6,9113.0,9111.0,9116.0,9118.0,False,True
885562,ETFB,9102,6,9113.0,9111.0,9116.0,9118.0,False,True
885562,ETFB,9099,1,9113.0,9111.0,9116.0,9118.0,False,True
885562,ETFB,9099,10,9113.0,9111.0,9116.0,9118.0,False,True
885756,ETFB,9092,10,9097.0,9095.0,9098.0,9100.0,False,True
885756,ETFB,9090,10,9097.0,9095.0,9098.0,9100.0,False,True
885756,ETFB,9090,10,9097.0,9095.0,9098.0,9100.0,False,True
885756,ETFB,9087,6,9097.0,9095.0,9098.0,9100.0,False,True
885756,ETFB,9087,10,9097.0,9095.0,9098.0,9100.0,False,True
885778,ETFB,9084,10,9097.0,9095.0,9098.0,9100.0,False,True
885824,ETFB,9084,25,9097.0,9095.0,9098.0,9100.0,False,True
936358,ETFB,9262,50,9093.0,9091.0,9096.0,9098.0,True,False
936377,ETFB,9262,41,9093.0,9091.0,9096.0,9098.0,True,False
936395,ETFB,9262,9,9093.0,9091.0,9096.0,9098.0,True,False
936395,ETFB,9263,16,9093.0,9091.0,9096.0,9098.0,True,False
936562,ETFB,9253,50,9262.0,9260.0,9264.0,9266.0,False,True
936562,ETFB,9253,30,9262.0,9260.0,9264.0,9266.0,False,True
983072,ETFB,9240,10,9250.0,9248.0,9253.0,9255.0,False,True
983673,ETFB,9290,8,9284.0,9282.0,9286.0,9288.0,True,False
983758,ETFB,9298,10,9290.0,9288.0,9292.0,9294.0,True,False
983758,ETFB,9303,5,9290.0,9288.0,9292.0,9294.0,True,False
983758,ETFB,9307,5,9290.0,9288.0,9292.0,9294.0,True,False
983773,ETFB,9308,21,9290.0,9288.0,9292.0,9294.0,True,False
984159,ETFB,9313,5,9308.0,9306.0,9310.0,9312.0,True,False
984159,ETFB,9317,5,9308.0,9306.0,9310.0,9312.0,True,False
984159,ETFB,9317,10,9308.0,9306.0,9310.0,9312.0,True,False
984159,ETFB,9322,10,9308.0,9306.0,9310.0,9312.0,True,False
984159,ETFB,9323,5,9308.0,9306.0,9310.0,9312.0,True,False
984159,ETFB,9324,10,9308.0,9306.0,9310.0,9312.0,True,False
984159,ETFB,9324,5,9308.0,9306.0,9310.0,9312.0,True,False
984358,ETFB,9331,10,9324.0,9322.0,9326.0,9328.0,True,False
984358,ETFB,9332,10,9324.0,9322.0,9326.0,9328.0,True,False
984358,ETFB,9334,5,9324.0,9322.0,9326.0,9328.0,True,False
984358,ETFB,9334,5,9324.0,9322.0,9326.0,9328.0,True,False
984371,ETFB,9334,15,9324.0,9322.0,9326.0,9328.0,True,False
984407,ETFB,9334,5,9324.0,9322.0,9326.0,9328.0,True,False
1050375,ETFB,9170,50,9338.0,9336.0,9340.0,9342.0,False,True
826959,ETFB3,9560,10,9374.0,9372.0,9377.0,9379.0,True,False
826962,ETFB3,9560,6,9374.0,9372.0,9377.0,9379.0,True,False
826963,ETFB3,9560,6,9374.0,9372.0,9377.0,9379.0,True,False
826963,ETFB3,9560,9,9374.0,9372.0,9377.0,9379.0,True,False
826963,ETFB3,9562,50,9374.0,9372.0,9377.0,9379.0,True,False
826973,ETFB3,9560,10,9374.0,9372.0,9377.0,9379.0,True,False
826998,ETFB3,9560,5,9374.0,9372.0,9377.0,9379.0,True,False
827031,ETFB3,9560,8,9374.0,9372.0,9377.0,9379.0,True,False
885346,ETFB3,9360,3,9527.0,9525.0,9531.0,9533.0,False,True
885363,ETFB3,9359,6,9527.0,9525.0,9531.0,9533.0,False,True
885364,ETFB3,9359,2,9527.0,9525.0,9531.0,9533.0,False,True
885368,ETFB3,9359,10,9527.0,9525.0,9531.0,9533.0,False,True
885374,ETFB3,9359,10,9527.0,9525.0,9531.0,9533.0,False,True
885384,ETFB3,9359,18,9527.0,9525.0,9531.0,9533.0,False,True
885408,ETFB3,9359,4,9527.0,9525.0,9531.0,9533.0,False,True
885408,ETFB3,9360,6,9527.0,9525.0,9531.0,9533.0,False,True
885420,ETFB3,9360,4,9527.0,9525.0,9531.0,9533.0,False,True
885423,ETFB3,9360,4,9527.0,9525.0,9531.0,9533.0,False,True
885425,ETFB3,9360,10,9527.0,9525.0,9531.0,9533.0,False,True
885425,ETFB3,9360,4,9527.0,9525.0,9531.0,9533.0,False,True
885428,ETFB3,9360,4,9527.0,9525.0,9531.0,9533.0,False,True
885428,ETFB3,9360,4,9527.0,9525.0,9531.0,9533.0,False,True
885429,ETFB3,9360,3,9527.0,9525.0,9531.0,9533.0,False,True
885429,ETFB3,9360,3,9527.0,9525.0,9531.0,9533.0,False,True
885632,ETFB3,9374,10,9357.0,9355.0,9360.0,9362.0,True,False
886071,ETFB3,9367,6,9372.0,9370.0,9374.0,9376.0,False,True
886071,ETFB3,9367,10,9372.0,9370.0,9374.0,9376.0,False,True
886083,ETFB3,9367,5,9372.0,9370.0,9374.0,9376.0,False,True
886102,ETFB3,9367,18,9372.0,9370.0,9374.0,9376.0,False,True
886102,ETFB3,9367,11,9372.0,9370.0,9374.0,9376.0,False,True
886102,ETFB3,9368,7,9372.0,9370.0,9374.0,9376.0,False,True
886132,ETFB3,9368,10,9372.0,9370.0,9374.0,9376.0,False,True
936393,ETFB3,9710,25,9365.0,9363.0,9368.0,9370.0,True,False
936426,ETFB3,9710,3,9365.0,9363.0,9368.0,9370.0,True,False
936577,ETFB3,9692,7,9708.0,9706.0,9710.0,9712.0,False,True
936593,ETFB3,9692,24,9708.0,9706.0,9710.0,9712.0,False,True
936625,ETFB3,9692,8,9708.0,9706.0,9710.0,9712.0,False,True
936628,ETFB3,9692,5,9708.0,9706.0,9710.0,9712.0,False,True
983095,ETFB3,9854,40,9690.0,9688.0,9693.0,9695.0,True,False
983116,ETFB3,9854,8,9690.0,9688.0,9693.0,9695.0,True,False
983286,ETFB3,9847,13,9852.0,9850.0,9854.0,9856.0,False,True
983288,ETFB3,9847,1,9852.0,9850.0,9854.0,9856.0,False,True
983315,ETFB3,9847,5,9852.0,9850.0,9854.0,9856.0,False,True
984081,ETFB3,9892,20,9874.0,9872.0,9876.0,9878.0,True,False
984371,ETFB3,9899,33,9892.0,9890.0,9894.0,9896.0,True,False
1050353,ETFB3,9671,5,9883.0,9881.0,9885.0,9887.0,False,True
826959,ETFSH,9424,10,9763.0,9761.0,9764.0,9767.0,False,True
826963,ETFSH,9424,6,9763.0,9761.0,9764.0,9767.0,False,True
826963,ETFSH,9425,20,9763.0,9761.0,9764.0,9767.0,False,True
826973,ETFSH,9423,10,9763.0,9761.0,9764.0,9767.0,False,True
826976,ETFSH,9423,5,9763.0,9761.0,9764.0,9767.0,False,True
826979,ETFSH,9423,10,9763.0,9761.0,9764.0,9767.0,False,True
826996,ETFSH,9423,16,9763.0,9761.0,9764.0,9767.0,False,True
826997,ETFSH,9423,5,9763.0,9761.0,9764.0,9767.0,False,True
826998,ETFSH,9423,4,9763.0,9761.0,9764.0,9767.0,False,True
826998,ETFSH,9424,1,9763.0,9761.0,9764.0,9767.0,False,True
827460,ETFSH,9410,6,9421.0,9419.0,9424.0,9426.0,False,True
827472,ETFSH,9402,5,9421.0,9419.0,9424.0,9426.0,False,True
827472,ETFSH,9402,39,9421.0,9419.0,9424.0,9426.0,False,True
827472,ETFSH,9403,11,9421.0,9419.0,9424.0,9426.0,False,True
827474,ETFSH,9403,8,9421.0,9419.0,9424.0,9426.0,False,True
827522,ETFSH,9403,8,9421.0,9419.0,9424.0,9426.0,False,True
827527,ETFSH,9403,8,9421.0,9419.0,9424.0,9426.0,False,True
885348,ETFSH,9650,2,9400.0,9398.0,9403.0,9405.0,True,False
885350,ETFSH,9650,70,9400.0,9398.0,9403.0,9405.0,True,False
885364,ETFSH,9650,9,9400.0,9398.0,9403.0,9405.0,True,False
885375,ETFSH,9650,5,9400.0,9398.0,9403.0,9405.0,True,False
885398,ETFSH,9650,5,9400.0,9398.0,9403.0,9405.0,True,False
885399,ETFSH,9650,5,9400.0,9398.0,9403.0,9405.0,True,False
885954,ETFSH,9619,5,9624.0,9622.0,9626.0,9628.0,False,True
885954,ETFSH,9619,5,9624.0,9622.0,9626.0,9628.0,False,True
885970,ETFSH,9613,8,9624.0,9622.0,9626.0,9628.0,False,True
936394,ETFSH,9458,25,9611.0,9609.0,9614.0,9616.0,False,True
936464,ETFSH,9466,10,9458.0,9456.0,9460.0,9462.0,True,False
936464,ETFSH,9470,9,9458.0,9456.0,9460.0,9462.0,True,False
936464,ETFSH,9470,1,9458.0,9456.0,9460.0,9462.0,True,False
936464,ETFSH,9470,10,9458.0,9456.0,9460.0,9462.0,True,False
936464,ETFSH,9472,10,9458.0,9456.0,9460.0,9462.0,True,False
983164,ETFSH,9461,10,9472.0,9470.0,9475.0,9477.0,False,True
983164,ETFSH,9444,5,9472.0,9470.0,9475.0,9477.0,False,True
983164,ETFSH,9444,5,9472.0,9470.0,9475.0,9477.0,False,True
983164,ETFSH,9443,4,9472.0,9470.0,9475.0,9477.0,False,True
983164,ETFSH,9443,5,9472.0,9470.0,9475.0,9477.0,False,True
983164,ETFSH,9442,4,9472.0,9470.0,9475.0,9477.0,False,True
983164,ETFSH,9442,10,9472.0,9470.0,9475.0,9477.0,False,True
983861,ETFSH,9436,10,9439.0,9437.0,9441.0,9443.0,False,True
983861,ETFSH,9433,2,9439.0,9437.0,9441.0,9443.0,False,True
983861,ETFSH,9433,10,9439.0,9437.0,9441.0,9443.0,False,True
983861,ETFSH,9433,10,9439.0,9437.0,9441.0,9443.0,False,True
983861,ETFSH,9432,10,9439.0,9437.0,9441.0,9443.0,False,True
983875,ETFSH,9432,8,9439.0,9437.0,9441.0,9443.0,False,True
983875,ETFSH,9433,62,9439.0,9437.0,9441.0,9443.0,False,True
983935,ETFSH,9433,16,9439.0,9437.0,9441.0,9443.0,False,True
983956,ETFSH,9427,10,9430.0,9428.0,9433.0,9435.0,False,True
983956,ETFSH,9426,10,9430.0,9428.0,9433.0,9435.0,False,True
983956,ETFSH,9424,10,9430.0,9428.0,9433.0,9435.0,False,True
983956,ETFSH,9422,10,9430.0,9428.0,9433.0,9435.0,False,True
983956,ETFSH,9422,10,9430.0,9428.0,9433.0,9435.0,False,True
983956,ETFSH,9421,10,9430.0,9428.0,9433.0,9435.0,False,True
983956,ETFSH,9420,10,9430.0,9428.0,9433.0,9435.0,False,True
983956,ETFSH,9419,10,9430.0,9428.0,9433.0,9435.0,False,True
983970,ETFSH,9419,60,9430.0,9428.0,9433.0,9435.0,False,True
983970,ETFSH,9420,10,9430.0,9428.0,9433.0,9435.0,False,True
983974,ETFSH,9420,10,9430.0,9428.0,9433.0,9435.0,False,True
983982,ETFSH,9420,22,9430.0,9428.0,9433.0,9435.0,False,True
983987,ETFSH,9420,49,9430.0,9428.0,9433.0,9435.0,False,True
984257,ETFSH,9411,2,9415.0,9413.0,9417.0,9419.0,False,True
984257,ETFSH,9410,10,9415.0,9413.0,9417.0,9419.0,False,True
984257,ETFSH,9409,10,9415.0,9413.0,9417.0,9419.0,False,True
984257,ETFSH,9409,10,9415.0,9413.0,9417.0,9419.0,False,True
984257,ETFSH,9407,4,9415.0,9413.0,9417.0,9419.0,False,True
984257,ETFSH,9406,10,9415.0,9413.0,9417.0,9419.0,False,True
984272,ETFSH,9404,70,9415.0,9413.0,9417.0,9419.0,False,True
984289,ETFSH,9404,16,9415.0,9413.0,9417.0,9419.0,False,True
984312,ETFSH,9404,4,9415.0,9413.0,9417.0,9419.0,False,True
984312,ETFSH,9405,1,9415.0,9413.0,9417.0,9419.0,False,True
984316,ETFSH,9405,50,9415.0,9413.0,9417.0,9419.0,False,True
984329,ETFSH,9405,5,9415.0,9413.0,9417.0,9419.0,False,True
1050375,ETFSH,9351,30,9406.0,9404.0,9409.0,9411.0,False,True
1050377,ETFSH,9351,20,9406.0,9404.0,9409.0,9411.0,False,True
778573,FSR,9015,1,8998.0,8994.0,9002.0,9006.0,True,False
778606,FSR,9019,50,8998.0,8994.0,9002.0,9006.0,True,False
778664,FSR,9006,2,9015.0,9011.0,9021.0,9025.0,False,True
778711,FSR,9010,50,9015.0,9011.0,9021.0,9025.0,False,True
778903,FSR,8999,5,9005.0,9001.0,9009.0,9013.0,False,True
778903,FSR,8999,5,9005.0,9001.0,9009.0,9013.0,False,True
778903,FSR,8998,7,9005.0,9001.0,9009.0,9013.0,False,True
826963,FSR,9082,2,8998.0,8994.0,9002.0,9006.0,True,False
826963,FSR,9082,3,8998.0,8994.0,9002.0,9006.0,True,False
826969,FSR,9072,3,8998.0,8994.0,9002.0,9006.0,True,False
826969,FSR,9067,2,8998.0,8994.0,9002.0,9006.0,True,False
826969,FSR,9066,5,8998.0,8994.0,9002.0,9006.0,True,False
826969,FSR,9066,5,8998.0,8994.0,9002.0,9006.0,True,False
826969,FSR,9066,5,8998.0,8994.0,9002.0,9006.0,True,False
826969,FSR,9066,5,8998.0,8994.0,9002.0,9006.0,True,False
827264,FSR,9052,2,9060.0,9056.0,9064.0,9068.0,False,True
827266,FSR,9052,4,9060.0,9056.0,9064.0,9068.0,False,True
827370,FSR,9033,9,9048.0,9044.0,9052.0,9056.0,False,True
827557,FSR,9041,5,9028.0,9024.0,9030.0,9034.0,True,False
827557,FSR,9041,5,9028.0,9024.0,9030.0,9034.0,True,False
827564,FSR,9056,1,9028.0,9024.0,9030.0,9034.0,True,False
885348,FSR,8895,10,9043.0,9039.0,9047.0,9051.0,False,True
885350,FSR,8891,8,9043.0,9039.0,9047.0,9051.0,False,True
885568,FSR,8887,50,8904.0,8900.0,8908.0,8912.0,False,True
885568,FSR,8887,30,8904.0,8900.0,8908.0,8912.0,False,True
885568,FSR,8887,10,8904.0,8900.0,8908.0,8912.0,False,True
885580,FSR,8886,20,8904.0,8900.0,8908.0,8912.0,False,True
885584,FSR,8886,10,8904.0,8900.0,8908.0,8912.0,False,True
885598,FSR,8886,5,8904.0,8900.0,8908.0,8912.0,False,True
885630,FSR,8886,20,8904.0,8900.0,8908.0,8912.0,False,True
885632,FSR,8886,5,8904.0,8900.0,8908.0,8912.0,False,True
885699,FSR,8894,8,8880.0,8876.0,8888.0,8892.0,True,False
885703,FSR,8894,8,8880.0,8876.0,8888.0,8892.0,True,False
885768,FSR,8881,10,8891.0,8888.0,8894.0,8896.0,False,True
885768,FSR,8881,10,8891.0,8888.0,8894.0,8896.0,False,True
885768,FSR,8881,10,8891.0,8888.0,8894.0,8896.0,False,True
885768,FSR,8881,10,8891.0,8888.0,8894.0,8896.0,False,True
885773,FSR,8880,1,8891.0,8888.0,8894.0,8896.0,False,True
885773,FSR,8881,5,8891.0,8888.0,8894.0,8896.0,False,True
885773,FSR,8883,14,8891.0,8888.0,8894.0,8896.0,False,True
885805,FSR,8883,80,8891.0,8888.0,8894.0,8896.0,False,True
885813,FSR,8883,6,8891.0,8888.0,8894.0,8896.0,False,True
885813,FSR,8885,2,8891.0,8888.0,8894.0,8896.0,False,True
885823,FSR,8885,17,8891.0,8888.0,8894.0,8896.0,False,True
885825,FSR,8885,10,8891.0,8888.0,8894.0,8896.0,False,True
885825,FSR,8885,34,8891.0,8888.0,8894.0,8896.0,False,True
885962,FSR,8891,1,8882.0,8878.0,8886.0,8890.0,True,False
885962,FSR,8895,5,8882.0,8878.0,8886.0,8890.0,True,False
885962,FSR,8903,5,8882.0,8878.0,8886.0,8890.0,True,False
885969,FSR,8917,1,8882.0,8878.0,8886.0,8890.0,True,False
886083,FSR,8905,20,8917.0,8913.0,8921.0,8925.0,False,True
886085,FSR,8901,50,8917.0,8913.0,8921.0,8925.0,False,True
886085,FSR,8899,100,8917.0,8913.0,8921.0,8925.0,False,True
886085,FSR,8897,50,8917.0,8913.0,8921.0,8925.0,False,True
886105,FSR,8905,30,8917.0,8913.0,8921.0,8925.0,False,True
886105,FSR,8907,50,8917.0,8913.0,8921.0,8925.0,False,True
886114,FSR,8897,5,8917.0,8913.0,8921.0,8925.0,False,True
936358,FSR,8929,5,8897.0,8893.0,8907.0,8911.0,True,False
936470,FSR,8920,5,8926.0,8922.0,8930.0,8934.0,False,True
936470,FSR,8918,2,8926.0,8922.0,8930.0,8934.0,False,True
936470,FSR,8913,3,8926.0,8922.0,8930.0,8934.0,False,True
936485,FSR,8910,10,8926.0,8922.0,8930.0,8934.0,False,True
936494,FSR,8910,5,8926.0,8922.0,8930.0,8934.0,False,True
936513,FSR,8910,10,8926.0,8922.0,8930.0,8934.0,False,True
936515,FSR,8910,15,8926.0,8922.0,8930.0,8934.0,False,True
936515,FSR,8912,100,8926.0,8922.0,8930.0,8934.0,False,True
936515,FSR,8914,85,8926.0,8922.0,8930.0,8934.0,False,True
936516,FSR,8914,10,8926.0,8922.0,8930.0,8934.0,False,True
936535,FSR,8914,2,8926.0,8922.0,8930.0,8934.0,False,True
936536,FSR,8914,3,8926.0,8922.0,8930.0,8934.0,False,True
983091,FSR,9073,8,8946.0,8942.0,8950.0,8954.0,True,False
983465,FSR,9083,5,9069.0,9065.0,9073.0,9077.0,True,False
983465,FSR,9083,5,9069.0,9065.0,9073.0,9077.0,True,False
983482,FSR,9085,5,9069.0,9065.0,9073.0,9077.0,True,False
983832,FSR,9073,5,9045.0,9041.0,9049.0,9053.0,True,False
983971,FSR,9074,20,9062.0,9058.0,9066.0,9070.0,True,False
983971,FSR,9074,16,9062.0,9058.0,9066.0,9070.0,True,False
983971,FSR,9074,14,9062.0,9058.0,9066.0,9070.0,True,False
983971,FSR,9072,6,9062.0,9058.0,9066.0,9070.0,True,False
984576,FSR,9075,20,9062.0,9058.0,9066.0,9070.0,True,False
778621,GOLD,9538,2,9519.0,9517.0,9520.0,9522.0,True,False
778763,GOLD,9519,5,9537.0,9535.0,9539.0,9541.0,False,True
778763,GOLD,9519,5,9537.0,9535.0,9539.0,9541.0,False,True
778769,GOLD,9512,1,9537.0,9535.0,9539.0,9541.0,False,True
778772,GOLD,9512,39,9537.0,9535.0,9539.0,9541.0,False,True
778772,GOLD,9513,11,9537.0,9535.0,9539.0,9541.0,False,True
778878,GOLD,9488,1,9510.0,9508.0,9513.0,9515.0,False,True
778932,GOLD,9488,8,9510.0,9508.0,9513.0,9515.0,False,True
826960,GOLD,9382,25,9486.0,9484.0,9488.0,9490.0,False,True
826963,GOLD,9382,13,9486.0,9484.0,9488.0,9490.0,False,True
826963,GOLD,9385,50,9486.0,9484.0,9488.0,9490.0,False,True
826963,GOLD,9382,31,9486.0,9484.0,9488.0,9490.0,False,True
826969,GOLD,9403,5,9486.0,9484.0,9488.0,9490.0,False,True
826969,GOLD,9403,5,9486.0,9484.0,9488.0,9490.0,False,True
827075,GOLD,9434,50,9405.0,9403.0,9407.0,9409.0,True,False
827077,GOLD,9433,16,9405.0,9403.0,9407.0,9409.0,True,False
827078,GOLD,9433,1,9405.0,9403.0,9407.0,9409.0,True,False
827090,GOLD,9433,10,9405.0,9403.0,9407.0,9409.0,True,False
827174,GOLD,9463,50,9433.0,9431.0,9436.0,9438.0,True,False
827175,GOLD,9462,2,9433.0,9431.0,9436.0,9438.0,True,False
827175,GOLD,9462,40,9433.0,9431.0,9436.0,9438.0,True,False
827266,GOLD,9510,2,9462.0,9460.0,9465.0,9467.0,True,False
827268,GOLD,9510,6,9462.0,9460.0,9465.0,9467.0,True,False
827363,GOLD,9536,10,9510.0,9508.0,9512.0,9514.0,True,False
827363,GOLD,9542,10,9510.0,9508.0,9512.0,9514.0,True,False
827367,GOLD,9544,2,9510.0,9508.0,9512.0,9514.0,True,False
827368,GOLD,9544,2,9510.0,9508.0,9512.0,9514.0,True,False
827370,GOLD,9544,26,9510.0,9508.0,9512.0,9514.0,True,False
827370,GOLD,9543,32,9510.0,9508.0,9512.0,9514.0,True,False
827370,GOLD,9543,50,9510.0,9508.0,9512.0,9514.0,True,False
827380,GOLD,9543,18,9510.0,9508.0,9512.0,9514.0,True,False
827380,GOLD,9542,40,9510.0,9508.0,9512.0,9514.0,True,False
827420,GOLD,9542,10,9510.0,9508.0,9512.0,9514.0,True,False
827425,GOLD,9542,10,9510.0,9508.0,9512.0,9514.0,True,False
827426,GOLD,9542,58,9510.0,9508.0,9512.0,9514.0,True,False
827466,GOLD,9554,1,9542.0,9540.0,9546.0,9548.0,True,False
827466,GOLD,9568,1,9542.0,9540.0,9546.0,9548.0,True,False
827466,GOLD,9570,1,9542.0,9540.0,9546.0,9548.0,True,False
827466,GOLD,9570,1,9542.0,9540.0,9546.0,9548.0,True,False
827466,GOLD,9573,10,9542.0,9540.0,9546.0,9548.0,True,False
827466,GOLD,9573,2,9542.0,9540.0,9546.0,9548.0,True,False
827466,GOLD,9573,10,9542.0,9540.0,9546.0,9548.0,True,False
827466,GOLD,9589,10,9542.0,9540.0,9546.0,9548.0,True,False
827470,GOLD,9617,3,9542.0,9540.0,9546.0,9548.0,True,False
827472,GOLD,9617,11,9542.0,9540.0,9546.0,9548.0,True,False
827472,GOLD,9616,39,9542.0,9540.0,9546.0,9548.0,True,False
827474,GOLD,9616,8,9542.0,9540.0,9546.0,9548.0,True,False
827474,GOLD,9616,10,9542.0,9540.0,9546.0,9548.0,True,False
827522,GOLD,9616,42,9542.0,9540.0,9546.0,9548.0,True,False
827562,GOLD,9651,50,9616.0,9614.0,9619.0,9621.0,True,False
827563,GOLD,9650,10,9616.0,9614.0,9619.0,9621.0,True,False
827563,GOLD,9650,10,9616.0,9614.0,9619.0,9621.0,True,False
827564,GOLD,9650,4,9616.0,9614.0,9619.0,9621.0,True,False
827571,GOLD,9650,50,9616.0,9614.0,9619.0,9621.0,True,False
827572,GOLD,9650,11,9616.0,9614.0,9619.0,9621.0,True,False
827573,GOLD,9650,15,9616.0,9614.0,9619.0,9621.0,True,False
827573,GOLD,9649,27,9616.0,9614.0,9619.0,9621.0,True,False
827598,GOLD,9649,31,9616.0,9614.0,9619.0,9621.0,True,False
827609,GOLD,9649,5,9616.0,9614.0,9619.0,9621.0,True,False
827615,GOLD,9649,5,9616.0,9614.0,9619.0,9621.0,True,False
827666,GOLD,9698,1,9649.0,9647.0,9653.0,9655.0,True,False
827673,GOLD,9705,4,9649.0,9647.0,9653.0,9655.0,True,False
827674,GOLD,9705,31,9649.0,9647.0,9653.0,9655.0,True,False
827674,GOLD,9705,1,9649.0,9647.0,9653.0,9655.0,True,False
827723,GOLD,9705,1,9649.0,9647.0,9653.0,9655.0,True,False
827726,GOLD,9705,1,9649.0,9647.0,9653.0,9655.0,True,False
827763,GOLD,9722,1,9705.0,9703.0,9707.0,9709.0,True,False
827763,GOLD,9730,1,9705.0,9703.0,9707.0,9709.0,True,False
827763,GOLD,9770,9,9705.0,9703.0,9707.0,9709.0,True,False
827763,GOLD,9781,39,9705.0,9703.0,9707.0,9709.0,True,False
827763,GOLD,9781,8,9705.0,9703.0,9707.0,9709.0,True,False
827763,GOLD,9781,3,9705.0,9703.0,9707.0,9709.0,True,False
827763,GOLD,9785,46,9705.0,9703.0,9707.0,9709.0,True,False
827763,GOLD,9795,36,9705.0,9703.0,9707.0,9709.0,True,False
827763,GOLD,9795,3,9705.0,9703.0,9707.0,9709.0,True,False
827763,GOLD,9795,4,9705.0,9703.0,9707.0,9709.0,True,False
827763,GOLD,9795,7,9705.0,9703.0,9707.0,9709.0,True,False
827763,GOLD,9796,5,9705.0,9703.0,9707.0,9709.0,True,False
827767,GOLD,9796,5,9705.0,9703.0,9707.0,9709.0,True,False
827767,GOLD,9796,2,9705.0,9703.0,9707.0,9709.0,True,False
827770,GOLD,9796,5,9705.0,9703.0,9707.0,9709.0,True,False
827770,GOLD,9796,40,9705.0,9703.0,9707.0,9709.0,True,False
827770,GOLD,9796,14,9705.0,9703.0,9707.0,9709.0,True,False
827803,GOLD,9796,10,9705.0,9703.0,9707.0,9709.0,True,False
827805,GOLD,9796,10,9705.0,9703.0,9707.0,9709.0,True,False
827807,GOLD,9796,3,9705.0,9703.0,9707.0,9709.0,True,False
827815,GOLD,9796,10,9705.0,9703.0,9707.0,9709.0,True,False
827827,GOLD,9796,14,9705.0,9703.0,9707.0,9709.0,True,False
885364,GOLD,9883,9,9796.0,9794.0,9800.0,9802.0,True,False
885398,GOLD,9883,7,9796.0,9794.0,9800.0,9802.0,True,False
885569,GOLD,9905,1,9920.0,9918.0,9922.0,9924.0,False,True
885569,GOLD,9883,1,9920.0,9918.0,9922.0,9924.0,False,True
885575,GOLD,9873,9,9920.0,9918.0,9922.0,9924.0,False,True
885684,GOLD,9894,1,9871.0,9869.0,9873.0,9875.0,True,False
885684,GOLD,9894,9,9871.0,9869.0,9873.0,9875.0,True,False
885772,GOLD,9904,25,9892.0,9890.0,9894.0,9896.0,True,False
885806,GOLD,9904,5,9892.0,9890.0,9894.0,9896.0,True,False
885865,GOLD,9873,1,9904.0,9902.0,9906.0,9908.0,False,True
885865,GOLD,9869,10,9904.0,9902.0,9906.0,9908.0,False,True
885970,GOLD,9906,4,9866.0,9864.0,9868.0,9870.0,True,False
886065,GOLD,9868,10,9906.0,9904.0,9908.0,9910.0,False,True
886114,GOLD,9867,8,9906.0,9904.0,9908.0,9910.0,False,True
936368,GOLD,9707,2,9865.0,9863.0,9867.0,9869.0,False,True
936377,GOLD,9711,1,9865.0,9863.0,9867.0,9869.0,False,True
936391,GOLD,9711,20,9865.0,9863.0,9867.0,9869.0,False,True
936393,GOLD,9711,21,9865.0,9863.0,9867.0,9869.0,False,True
936403,GOLD,9711,8,9865.0,9863.0,9867.0,9869.0,False,True
936403,GOLD,9710,32,9865.0,9863.0,9867.0,9869.0,False,True
936470,GOLD,9718,5,9710.0,9708.0,9712.0,9714.0,True,False
936470,GOLD,9724,5,9710.0,9708.0,9712.0,9714.0,True,False
936470,GOLD,9725,1,9710.0,9708.0,9712.0,9714.0,True,False
936477,GOLD,9725,12,9710.0,9708.0,9712.0,9714.0,True,False
936535,GOLD,9725,26,9710.0,9708.0,9712.0,9714.0,True,False
936535,GOLD,9724,54,9710.0,9708.0,9712.0,9714.0,True,False
936577,GOLD,9718,2,9724.0,9722.0,9727.0,9729.0,False,True
983179,GOLD,9706,8,9744.0,9742.0,9746.0,9748.0,False,True
983286,GOLD,9712,8,9704.0,9702.0,9706.0,9708.0,True,False
983289,GOLD,9712,8,9704.0,9702.0,9706.0,9708.0,True,False
983815,GOLD,9804,25,9798.0,9796.0,9800.0,9802.0,True,False
983921,GOLD,9769,40,9804.0,9802.0,9806.0,9808.0,False,True
983921,GOLD,9769,6,9804.0,9802.0,9806.0,9808.0,False,True
984171,GOLD,9779,2,9802.0,9800.0,9804.0,9806.0,False,True
984171,GOLD,9779,3,9802.0,9800.0,9804.0,9806.0,False,True
984171,GOLD,9779,1,9802.0,9800.0,9804.0,9806.0,False,True
984209,GOLD,9779,8,9802.0,9800.0,9804.0,9806.0,False,True
984209,GOLD,9779,20,9802.0,9800.0,9804.0,9806.0,False,True
